ZONE T="first 0", I=  42, F=POINT
 -2.85406   0.01063
 -2.78001   0.07784
 -2.70651   0.14565
 -2.63352   0.21401
 -2.56101   0.28287
 -2.48892   0.35217
 -2.41716   0.42182
 -2.34565   0.49172
 -2.27429   0.56177
 -2.20294   0.63184
 -2.13146   0.70178
 -2.05972   0.77144
 -1.98756   0.84067
 -1.91481   0.90929
 -1.84133   0.97711
 -1.76697   1.04397
 -1.69158   1.10967
 -1.61504   1.17403
 -1.53724   1.23685
 -1.45809   1.29797
 -1.37752   1.35720
 -1.29547   1.41437
 -1.21193   1.46933
 -1.12689   1.52194
 -1.04035   1.57205
 -0.95235   1.61956
 -0.86295   1.66436
 -0.77221   1.70639
 -0.68021   1.74558
 -0.58704   1.78190
 -0.49280   1.81534
 -0.39759   1.84591
 -0.30151   1.87366
 -0.20468   1.89864
 -0.10720   1.92096
 -0.00918   1.94071
  0.08931   1.95805
  0.18817   1.97312
  0.28732   1.98610
  0.38670   1.99721
  0.48626   2.00664
  0.58594   2.01462
  0.68571   2.02138
  0.78554   2.02717
  0.88542   2.03220
  0.98531   2.03671
  1.08522   2.04093
  1.18514   2.04505
  1.28505   2.04927
  1.38495   2.05375
  1.48483   2.05864
  1.58468   2.06407
  1.68450   2.07014
  1.78427   2.07692
  1.88398   2.08448
  1.98363   2.09286
  2.08320   2.10209
  2.18269   2.11218
  2.28209   2.12313
  2.38139   2.13494
  2.48059   2.14758
  2.57968   2.16103
  2.67866   2.17528
  2.77753   2.19030
  2.87628   2.20606
  2.97491   2.22252
  3.07343   2.23967
  3.17184   2.25746
  3.27013   2.27588
  3.36830   2.29488
  3.46637   2.31446
  3.56432   2.33457
  3.66217   2.35520
  3.75992   2.37632
  3.85756   2.39791
  3.95510   2.41995
  4.05255   2.44241
  4.14989   2.46528
  4.24715   2.48855
  4.34432   2.51219
ZONE T="C    20", I= 105, F=POINT
 -4.88337  -1.38676
 -4.79957  -1.33218
 -4.71598  -1.27729
 -4.63261  -1.22208
 -4.54946  -1.16653
 -4.46654  -1.11063
 -4.38388  -1.05436
 -4.30147  -0.99771
 -4.21934  -0.94066
 -4.13750  -0.88320
 -4.05596  -0.82531
 -3.97474  -0.76697
 -3.89385  -0.70817
 -3.81332  -0.64888
 -3.73316  -0.58909
 -3.65339  -0.52879
 -3.57403  -0.46794
 -3.49510  -0.40655
 -3.41661  -0.34459
 -3.33858  -0.28204
 -3.26103  -0.21891
 -3.18398  -0.15517
 -3.10742  -0.09083
 -3.03138  -0.02589
 -2.95584   0.03964
 -2.88081   0.10575
 -2.80628   0.17242
 -2.73220   0.23960
 -2.65857   0.30725
 -2.58531   0.37532
 -2.51237   0.44374
 -2.43969   0.51241
 -2.36715   0.58125
 -2.29467   0.65015
 -2.22212   0.71897
 -2.14938   0.78759
 -2.07631   0.85586
 -2.00278   0.92363
 -1.92864   0.99074
 -1.85376   1.05702
 -1.77800   1.12230
 -1.70125   1.18640
 -1.62340   1.24916
 -1.54434   1.31040
 -1.46401   1.36996
 -1.38235   1.42767
 -1.29931   1.48339
 -1.21488   1.53698
 -1.12905   1.58829
 -1.04184   1.63722
 -0.95328   1.68366
 -0.86342   1.72754
 -0.77232   1.76878
 -0.68005   1.80733
 -0.58669   1.84318
 -0.49235   1.87633
 -0.39710   1.90678
 -0.30104   1.93459
 -0.20428   1.95982
 -0.10690   1.98256
 -0.00899   2.00292
  0.08936   2.02103
  0.18807   2.03704
  0.28707   2.05112
  0.38631   2.06345
  0.48572   2.07423
  0.58528   2.08367
  0.68493   2.09197
  0.78466   2.09936
  0.88444   2.10603
  0.98424   2.11221
  1.08407   2.11809
  1.18391   2.12385
  1.28374   2.12967
  1.38355   2.13570
  1.48335   2.14208
  1.58312   2.14891
  1.68284   2.15629
  1.78252   2.16431
  1.88214   2.17302
  1.98170   2.18246
  2.08117   2.19266
  2.18057   2.20363
  2.27988   2.21539
  2.37909   2.22793
  2.47820   2.24124
  2.57720   2.25531
  2.67610   2.27011
  2.77489   2.28563
  2.87357   2.30184
  2.97213   2.31872
  3.07059   2.33624
  3.16893   2.35438
  3.26716   2.37310
  3.36528   2.39240
  3.46329   2.41223
  3.56120   2.43258
  3.65900   2.45343
  3.75670   2.47476
  3.85430   2.49653
  3.95181   2.51874
  4.04921   2.54136
  4.14653   2.56439
  4.24375   2.58779
  4.34088   2.61155
ZONE T="D    21", I= 104, F=POINT
 -4.91012  -1.28882
 -4.82635  -1.23421
 -4.74279  -1.17929
 -4.65943  -1.12404
 -4.57630  -1.06846
 -4.49340  -1.01253
 -4.41075  -0.95624
 -4.32835  -0.89958
 -4.24623  -0.84252
 -4.16439  -0.78506
 -4.08284  -0.72718
 -4.00161  -0.66886
 -3.92070  -0.61009
 -3.84014  -0.55085
 -3.75993  -0.49112
 -3.68010  -0.43090
 -3.60065  -0.37017
 -3.52162  -0.30890
 -3.44300  -0.24710
 -3.36481  -0.18476
 -3.28708  -0.12185
 -3.20979  -0.05840
 -3.13296   0.00562
 -3.05659   0.07017
 -2.98068   0.13527
 -2.90521   0.20087
 -2.83016   0.26696
 -2.75550   0.33349
 -2.68120   0.40041
 -2.60719   0.46767
 -2.53343   0.53519
 -2.45983   0.60289
 -2.38630   0.67066
 -2.31274   0.73841
 -2.23905   0.80601
 -2.16511   0.87334
 -2.09080   0.94025
 -2.01599   1.00661
 -1.94055   1.07225
 -1.86437   1.13703
 -1.78733   1.20079
 -1.70933   1.26336
 -1.63027   1.32459
 -1.55006   1.38432
 -1.46866   1.44240
 -1.38600   1.49868
 -1.30206   1.55303
 -1.21681   1.60531
 -1.13027   1.65541
 -1.04244   1.70323
 -0.95336   1.74867
 -0.86308   1.79167
 -0.77165   1.83218
 -0.67914   1.87015
 -0.58562   1.90557
 -0.49118   1.93844
 -0.39590   1.96879
 -0.29986   1.99666
 -0.20316   2.02213
 -0.10587   2.04527
 -0.00808   2.06620
  0.09013   2.08503
  0.18869   2.10192
  0.28754   2.11701
  0.38663   2.13049
  0.48590   2.14253
  0.58532   2.15331
  0.68485   2.16304
  0.78445   2.17192
  0.88411   2.18012
  0.98382   2.18784
  1.08354   2.19527
  1.18327   2.20256
  1.28301   2.20988
  1.38273   2.21736
  1.48242   2.22512
  1.58209   2.23328
  1.68172   2.24193
  1.78129   2.25112
  1.88081   2.26093
  1.98026   2.27139
  2.07964   2.28253
  2.17893   2.29438
  2.27814   2.30694
  2.37726   2.32021
  2.47628   2.33419
  2.57519   2.34887
  2.67400   2.36424
  2.77271   2.38027
  2.87131   2.39694
  2.96980   2.41425
  3.06819   2.43216
  3.16646   2.45065
  3.26463   2.46971
  3.36269   2.48930
  3.46065   2.50941
  3.55850   2.53002
  3.65625   2.55110
  3.75391   2.57264
  3.85146   2.59462
  3.94892   2.61701
  4.04629   2.63981
  4.14356   2.66299
  4.24075   2.68654
ZONE T="E    22", I= 104, F=POINT
 -4.93492  -1.19037
 -4.85117  -1.13573
 -4.76761  -1.08078
 -4.68428  -1.02551
 -4.60116  -0.96991
 -4.51827  -0.91397
 -4.43562  -0.85767
 -4.35323  -0.80101
 -4.27110  -0.74396
 -4.18924  -0.68651
 -4.10768  -0.62865
 -4.02642  -0.57037
 -3.94547  -0.51165
 -3.86486  -0.45248
 -3.78459  -0.39284
 -3.70468  -0.33273
 -3.62513  -0.27212
 -3.54597  -0.21102
 -3.46720  -0.14941
 -3.38884  -0.08729
 -3.31089  -0.02465
 -3.23335   0.03849
 -3.15622   0.10215
 -3.07951   0.16629
 -3.00319   0.23091
 -2.92726   0.29598
 -2.85168   0.36147
 -2.77643   0.42732
 -2.70146   0.49350
 -2.62671   0.55993
 -2.55213   0.62655
 -2.47763   0.69326
 -2.40314   0.75997
 -2.32856   0.82659
 -2.25378   0.89299
 -2.17871   0.95905
 -2.10323   1.02464
 -2.02722   1.08962
 -1.95058   1.15385
 -1.87319   1.21719
 -1.79497   1.27949
 -1.71581   1.34060
 -1.63564   1.40037
 -1.55438   1.45866
 -1.47199   1.51533
 -1.38842   1.57025
 -1.30365   1.62329
 -1.21766   1.67434
 -1.13046   1.72329
 -1.04208   1.77007
 -0.95253   1.81457
 -0.86186   1.85676
 -0.77013   1.89658
 -0.67740   1.93400
 -0.58373   1.96902
 -0.48920   2.00164
 -0.39389   2.03190
 -0.29787   2.05984
 -0.20123   2.08553
 -0.10403   2.10905
 -0.00636   2.13051
  0.09172   2.15003
  0.19014   2.16773
  0.28884   2.18377
  0.38778   2.19831
  0.48690   2.21152
  0.58618   2.22356
  0.68556   2.23461
  0.78504   2.24486
  0.88457   2.25448
  0.98415   2.26364
  1.08376   2.27250
  1.18338   2.28122
  1.28300   2.28994
  1.38260   2.29878
  1.48219   2.30786
  1.58175   2.31728
  1.68126   2.32711
  1.78073   2.33743
  1.88014   2.34829
  1.97948   2.35974
  2.07875   2.37180
  2.17794   2.38450
  2.27705   2.39785
  2.37606   2.41184
  2.47498   2.42649
  2.57381   2.44178
  2.67253   2.45771
  2.77115   2.47426
  2.86967   2.49141
  2.96808   2.50915
  3.06639   2.52747
  3.16460   2.54633
  3.26270   2.56572
  3.36070   2.58563
  3.45859   2.60603
  3.55639   2.62690
  3.65409   2.64823
  3.75169   2.67000
  3.84920   2.69219
  3.94661   2.71478
  4.04394   2.73776
  4.14117   2.76112
  4.23832   2.78483
ZONE T="F    23", I= 103, F=POINT
 -4.95774  -1.09144
 -4.87400  -1.03678
 -4.79046  -0.98181
 -4.70713  -0.92653
 -4.62401  -0.87092
 -4.54113  -0.81498
 -4.45848  -0.75869
 -4.37607  -0.70203
 -4.29393  -0.64500
 -4.21206  -0.58759
 -4.13046  -0.52977
 -4.04916  -0.47154
 -3.96817  -0.41290
 -3.88749  -0.35381
 -3.80714  -0.29428
 -3.72712  -0.23430
 -3.64746  -0.17385
 -3.56816  -0.11293
 -3.48922  -0.05154
 -3.41066   0.01033
 -3.33247   0.07267
 -3.25465   0.13548
 -3.17721   0.19874
 -3.10013   0.26245
 -3.02339   0.32657
 -2.94698   0.39108
 -2.87087   0.45594
 -2.79502   0.52110
 -2.71938   0.58651
 -2.64390   0.65211
 -2.56851   0.71782
 -2.49315   0.78355
 -2.41773   0.84921
 -2.34217   0.91471
 -2.26636   0.97993
 -2.19021   1.04475
 -2.11363   1.10905
 -2.03650   1.17270
 -1.95874   1.23557
 -1.88024   1.29752
 -1.80092   1.35842
 -1.72069   1.41812
 -1.63950   1.47649
 -1.55728   1.53341
 -1.47398   1.58874
 -1.38958   1.64237
 -1.30404   1.69418
 -1.21738   1.74407
 -1.12958   1.79194
 -1.04068   1.83773
 -0.95070   1.88136
 -0.85968   1.92278
 -0.76768   1.96196
 -0.67474   1.99887
 -0.58093   2.03352
 -0.48633   2.06592
 -0.39099   2.09609
 -0.29499   2.12410
 -0.19840   2.15000
 -0.10130   2.17388
 -0.00374   2.19584
  0.09421   2.21599
  0.19249   2.23445
  0.29105   2.25138
  0.38984   2.26690
  0.48881   2.28119
  0.58794   2.29439
  0.68718   2.30668
  0.78651   2.31821
  0.88591   2.32914
  0.98536   2.33963
  1.08484   2.34984
  1.18433   2.35989
  1.28383   2.36992
  1.38331   2.38003
  1.48278   2.39035
  1.58222   2.40095
  1.68161   2.41192
  1.78096   2.42331
  1.88026   2.43519
  1.97948   2.44759
  2.07864   2.46054
  2.17772   2.47406
  2.27672   2.48818
  2.37563   2.50289
  2.47446   2.51819
  2.57318   2.53410
  2.67181   2.55059
  2.77035   2.56766
  2.86878   2.58529
  2.96711   2.60348
  3.06534   2.62220
  3.16348   2.64144
  3.26151   2.66118
  3.35944   2.68141
  3.45727   2.70211
  3.55501   2.72327
  3.65265   2.74485
  3.75020   2.76686
  3.84766   2.78927
  3.94502   2.81208
  4.04230   2.83525
  4.13949   2.85879
ZONE T="G    24", I= 103, F=POINT
 -4.97857  -0.99207
 -4.89484  -0.93740
 -4.81131  -0.88242
 -4.72798  -0.82714
 -4.64486  -0.77154
 -4.56197  -0.71560
 -4.47931  -0.65932
 -4.39689  -0.60269
 -4.31472  -0.54570
 -4.23282  -0.48833
 -4.15118  -0.43057
 -4.06983  -0.37242
 -3.98877  -0.31386
 -3.90801  -0.25488
 -3.82756  -0.19548
 -3.74744  -0.13565
 -3.66764  -0.07538
 -3.58818  -0.01467
 -3.50905   0.04648
 -3.43027   0.10806
 -3.35182   0.17008
 -3.27372   0.23253
 -3.19594   0.29538
 -3.11847   0.35862
 -3.04130   0.42222
 -2.96441   0.48615
 -2.88775   0.55037
 -2.81130   0.61482
 -2.73499   0.67946
 -2.65879   0.74422
 -2.58262   0.80901
 -2.50642   0.87377
 -2.43011   0.93839
 -2.35360   1.00279
 -2.27682   1.06685
 -2.19966   1.13046
 -2.12204   1.19351
 -2.04387   1.25587
 -1.96505   1.31742
 -1.88552   1.37804
 -1.80518   1.43758
 -1.72397   1.49594
 -1.64184   1.55299
 -1.55873   1.60859
 -1.47460   1.66265
 -1.38942   1.71505
 -1.30320   1.76569
 -1.21591   1.81448
 -1.12756   1.86134
 -1.03819   1.90620
 -0.94782   1.94901
 -0.85648   1.98971
 -0.76422   2.02829
 -0.67109   2.06473
 -0.57716   2.09904
 -0.48248   2.13122
 -0.38712   2.16132
 -0.29114   2.18939
 -0.19461   2.21550
 -0.09758   2.23971
 -0.00013   2.26214
  0.09769   2.28288
  0.19584   2.30206
  0.29425   2.31980
  0.39289   2.33624
  0.49171   2.35153
  0.59069   2.36582
  0.68978   2.37924
  0.78897   2.39196
  0.88823   2.40412
  0.98754   2.41585
  1.08688   2.42731
  1.18624   2.43860
  1.28561   2.44985
  1.38496   2.46117
  1.48430   2.47265
  1.58361   2.48437
  1.68289   2.49641
  1.78211   2.50883
  1.88128   2.52167
  1.98039   2.53498
  2.07944   2.54879
  2.17840   2.56312
  2.27729   2.57799
  2.37610   2.59340
  2.47482   2.60936
  2.57345   2.62586
  2.67198   2.64292
  2.77042   2.66050
  2.86877   2.67862
  2.96702   2.69725
  3.06517   2.71639
  3.16322   2.73602
  3.26118   2.75612
  3.35904   2.77668
  3.45681   2.79769
  3.55449   2.81913
  3.65207   2.84099
  3.74956   2.86325
  3.84696   2.88589
  3.94428   2.90891
  4.04151   2.93229
  4.13865   2.95602
ZONE T="H    25", I= 102, F=POINT
 -4.99742  -0.89231
 -4.91369  -0.83763
 -4.83015  -0.78266
 -4.74682  -0.72738
 -4.66370  -0.67179
 -4.58079  -0.61587
 -4.49811  -0.55962
 -4.41567  -0.50303
 -4.33347  -0.44608
 -4.25152  -0.38877
 -4.16983  -0.33109
 -4.08841  -0.27303
 -4.00728  -0.21457
 -3.92643  -0.15572
 -3.84587  -0.09647
 -3.76561  -0.03682
 -3.68566   0.02325
 -3.60602   0.08373
 -3.52669   0.14461
 -3.44767   0.20589
 -3.36896   0.26757
 -3.29054   0.32963
 -3.21241   0.39204
 -3.13455   0.45480
 -3.05694   0.51786
 -2.97955   0.58119
 -2.90235   0.64475
 -2.82529   0.70848
 -2.74834   0.77234
 -2.67142   0.83625
 -2.59449   0.90014
 -2.51748   0.96392
 -2.44031   1.02752
 -2.36290   1.09083
 -2.28518   1.15376
 -2.20707   1.21620
 -2.12848   1.27803
 -2.04932   1.33914
 -1.96953   1.39942
 -1.88903   1.45875
 -1.80775   1.51700
 -1.72564   1.57407
 -1.64263   1.62984
 -1.55870   1.68420
 -1.47381   1.73705
 -1.38793   1.78829
 -1.30106   1.83782
 -1.21320   1.88558
 -1.12435   1.93148
 -1.03455   1.97546
 -0.94381   2.01749
 -0.85217   2.05753
 -0.75968   2.09555
 -0.66639   2.13155
 -0.57234   2.16553
 -0.47759   2.19752
 -0.38221   2.22756
 -0.28625   2.25569
 -0.18977   2.28198
 -0.09282   2.30651
  0.00453   2.32937
  0.10223   2.35067
  0.20025   2.37051
  0.29852   2.38901
  0.39701   2.40631
  0.49569   2.42254
  0.59451   2.43782
  0.69346   2.45231
  0.79250   2.46613
  0.89161   2.47943
  0.99077   2.49232
  1.08998   2.50493
  1.18920   2.51739
  1.28842   2.52979
  1.38765   2.54223
  1.48685   2.55481
  1.58603   2.56759
  1.68518   2.58064
  1.78428   2.59403
  1.88332   2.60780
  1.98231   2.62199
  2.08124   2.63663
  2.18009   2.65173
  2.27886   2.66733
  2.37756   2.68342
  2.47617   2.70002
  2.57470   2.71713
  2.67314   2.73474
  2.77149   2.75284
  2.86974   2.77144
  2.96790   2.79052
  3.06597   2.81008
  3.16395   2.83010
  3.26183   2.85056
  3.35962   2.87146
  3.45732   2.89279
  3.55493   2.91452
  3.65245   2.93666
  3.74988   2.95917
  3.84723   2.98206
  3.94449   3.00530
  4.04167   3.02890
ZONE T="0     1", I= 139, F=POINT
 -3.89348  -3.25748
 -3.80817  -3.20531
 -3.72298  -3.15293
 -3.63792  -3.10036
 -3.55299  -3.04757
 -3.46819  -2.99457
 -3.38353  -2.94134
 -3.29902  -2.88788
 -3.21466  -2.83419
 -3.13045  -2.78025
 -3.04641  -2.72606
 -2.96253  -2.67161
 -2.87883  -2.61689
 -2.79531  -2.56189
 -2.71198  -2.50661
 -2.62885  -2.45104
 -2.54592  -2.39516
 -2.46319  -2.33897
 -2.38069  -2.28247
 -2.29841  -2.22563
 -2.21636  -2.16846
 -2.13455  -2.11095
 -2.05299  -2.05310
 -1.97168  -1.99488
 -1.89062  -1.93632
 -1.80982  -1.87740
 -1.72927  -1.81814
 -1.64897  -1.75855
 -1.56889  -1.69865
 -1.48902  -1.63848
 -1.40931  -1.57810
 -1.32968  -1.51761
 -1.25002  -1.45716
 -1.17017  -1.39696
 -1.08985  -1.33739
 -1.00863  -1.27905
 -0.92582  -1.22299
 -0.86919  -1.18781
 -0.83057  -1.16581
 -0.79111  -1.14537
 -0.76426  -1.13284
 -0.73696  -1.12133
 -0.70919  -1.11100
 -0.68096  -1.10198
 -0.66191  -1.09676
 -0.64269  -1.09220
 -0.62333  -1.08830
 -0.60384  -1.08507
 -0.58426  -1.08249
 -0.56460  -1.08053
 -0.54490  -1.07915
 -0.52516  -1.07830
 -0.49554  -1.07791
 -0.46591  -1.07840
 -0.42151  -1.08039
 -0.32178  -1.08770
 -0.22201  -1.09449
 -0.12206  -1.09768
 -0.05540  -1.09687
  0.01117  -1.09329
  0.07751  -1.08668
  0.14345  -1.07688
  0.18711  -1.06852
  0.23044  -1.05867
  0.27341  -1.04732
  0.31596  -1.03446
  0.35802  -1.02010
  0.39954  -1.00426
  0.44047  -0.98693
  0.48075  -0.96815
  0.52034  -0.94794
  0.55918  -0.92633
  0.59723  -0.90337
  0.63445  -0.87909
  0.67082  -0.85354
  0.70630  -0.82677
  0.74087  -0.79884
  0.77453  -0.76981
  0.80727  -0.73976
  0.83911  -0.70875
  0.87008  -0.67687
  0.91501  -0.62762
  0.95838  -0.57699
  1.02150  -0.49943
  1.08467  -0.42191
  1.11388  -0.38841
  1.14437  -0.35607
  1.16561  -0.33542
  1.18771  -0.31568
  1.21071  -0.29700
  1.22655  -0.28520
  1.24279  -0.27396
  1.25941  -0.26328
  1.27638  -0.25317
  1.29368  -0.24363
  1.31127  -0.23464
  1.32912  -0.22618
  1.34719  -0.21821
  1.37467  -0.20712
  1.40250  -0.19697
  1.43062  -0.18762
  1.47321  -0.17490
  1.51615  -0.16343
  1.58101  -0.14804
  1.67892  -0.12772
  1.77722  -0.10933
  1.87570  -0.09199
  1.97427  -0.07513
  2.07287  -0.05841
  2.17145  -0.04163
  2.26999  -0.02463
  2.36848  -0.00733
  2.46691   0.01034
  2.56527   0.02839
  2.66355   0.04687
  2.76174   0.06576
  2.85986   0.08509
  2.95789   0.10484
  3.05583   0.12501
  3.15369   0.14560
  3.25146   0.16658
  3.34915   0.18796
  3.44676   0.20972
  3.54428   0.23186
  3.64171   0.25435
  3.73907   0.27719
  3.83635   0.30036
  3.93355   0.32386
  4.03067   0.34768
  4.12772   0.37180
  4.22469   0.39622
  4.32159   0.42092
  4.41842   0.44590
  4.51518   0.47115
  4.61187   0.49665
  4.70850   0.52241
  4.80506   0.54841
  4.90156   0.57464
  4.99800   0.60110
ZONE T="1     2", I= 114, F=POINT
 -3.82756  -3.33469
 -3.74214  -3.28270
 -3.65683  -3.23052
 -3.57165  -3.17814
 -3.48658  -3.12557
 -3.40164  -3.07280
 -3.31682  -3.01982
 -3.23215  -2.96663
 -3.14760  -2.91322
 -3.06320  -2.85958
 -2.97895  -2.80572
 -2.89485  -2.75162
 -2.81090  -2.69728
 -2.72711  -2.64270
 -2.64348  -2.58787
 -2.56002  -2.53278
 -2.47674  -2.47743
 -2.39362  -2.42183
 -2.31069  -2.36595
 -2.22793  -2.30982
 -2.14535  -2.25342
 -2.06295  -2.19677
 -1.98072  -2.13986
 -1.89866  -2.08271
 -1.81675  -2.02534
 -1.73499  -1.96777
 -1.65334  -1.91003
 -1.57177  -1.85219
 -1.49023  -1.79430
 -1.40865  -1.73646
 -1.32693  -1.67882
 -1.24494  -1.62157
 -1.16249  -1.56499
 -1.07930  -1.50949
 -0.99503  -1.45565
 -0.90918  -1.40436
 -0.85078  -1.37222
 -0.79123  -1.34225
 -0.73038  -1.31501
 -0.68905  -1.29866
 -0.64712  -1.28393
 -0.60462  -1.27093
 -0.56162  -1.25970
 -0.51820  -1.25019
 -0.47447  -1.24230
 -0.43050  -1.23581
 -0.36426  -1.22822
 -0.26462  -1.21978
 -0.16491  -1.21212
 -0.06535  -1.20285
  0.03386  -1.19027
  0.13239  -1.17319
  0.19751  -1.15891
  0.26204  -1.14215
  0.32583  -1.12280
  0.38877  -1.10082
  0.45072  -1.07620
  0.51157  -1.04895
  0.57120  -1.01914
  0.62952  -0.98685
  0.68648  -0.95220
  0.74203  -0.91535
  0.79619  -0.87646
  0.84899  -0.83576
  0.90054  -0.79349
  0.97594  -0.72780
  1.04991  -0.66051
  1.12390  -0.59324
  1.19980  -0.52814
  1.25245  -0.48724
  1.28870  -0.46153
  1.32593  -0.43724
  1.36412  -0.41451
  1.40321  -0.39337
  1.44312  -0.37380
  1.48372  -0.35573
  1.52491  -0.33903
  1.56658  -0.32357
  1.62979  -0.30239
  1.69363  -0.28318
  1.79020  -0.25720
  1.88737  -0.23359
  1.98491  -0.21157
  2.08268  -0.19055
  2.18058  -0.17016
  2.27855  -0.15011
  2.37655  -0.13019
  2.47454  -0.11029
  2.57252  -0.09028
  2.67047  -0.07011
  2.76837  -0.04972
  2.86621  -0.02908
  2.96400  -0.00816
  3.06172   0.01306
  3.15938   0.03457
  3.25697   0.05640
  3.35449   0.07854
  3.45194   0.10098
  3.54931   0.12374
  3.64662   0.14680
  3.74385   0.17016
  3.84102   0.19381
  3.93811   0.21774
  4.03513   0.24196
  4.13209   0.26645
  4.22897   0.29121
  4.32579   0.31623
  4.42255   0.34150
  4.51924   0.36702
  4.61586   0.39277
  4.71243   0.41876
  4.80893   0.44498
  4.90537   0.47142
  5.00175   0.49807
ZONE T="2     3", I= 105, F=POINT
 -3.76010  -3.41057
 -3.67457  -3.35876
 -3.58915  -3.30677
 -3.50383  -3.25461
 -3.41863  -3.20226
 -3.33354  -3.14972
 -3.24857  -3.09700
 -3.16372  -3.04407
 -3.07900  -2.99095
 -2.99440  -2.93763
 -2.90993  -2.88410
 -2.82560  -2.83037
 -2.74140  -2.77642
 -2.65734  -2.72226
 -2.57341  -2.66788
 -2.48963  -2.61329
 -2.40598  -2.55848
 -2.32248  -2.50347
 -2.23911  -2.44824
 -2.15587  -2.39282
 -2.07277  -2.33720
 -1.98978  -2.28141
 -1.90690  -2.22546
 -1.82410  -2.16938
 -1.74138  -2.11319
 -1.65869  -2.05696
 -1.57600  -2.00073
 -1.49324  -1.94459
 -1.41036  -1.88864
 -1.32725  -1.83302
 -1.24379  -1.77794
 -1.15982  -1.72363
 -1.07513  -1.67045
 -0.98947  -1.61885
 -0.90252  -1.56946
 -0.81395  -1.52304
 -0.72343  -1.48054
 -0.66190  -1.45487
 -0.59943  -1.43160
 -0.53608  -1.41084
 -0.47196  -1.39259
 -0.40723  -1.37664
 -0.34205  -1.36264
 -0.24375  -1.34426
 -0.14519  -1.32735
 -0.04668  -1.31017
  0.05152  -1.29125
  0.14911  -1.26946
  0.24582  -1.24400
  0.34131  -1.21433
  0.43528  -1.18012
  0.49693  -1.15474
  0.55769  -1.12731
  0.61751  -1.09788
  0.67633  -1.06651
  0.73415  -1.03331
  0.79096  -0.99842
  0.84680  -0.96201
  0.92894  -0.90498
  1.00955  -0.84580
  1.08933  -0.78551
  1.16922  -0.72536
  1.25029  -0.66682
  1.33354  -0.61142
  1.39059  -0.57693
  1.44895  -0.54468
  1.50854  -0.51481
  1.56926  -0.48727
  1.63091  -0.46192
  1.69335  -0.43854
  1.75639  -0.41687
  1.85184  -0.38705
  1.94804  -0.35971
  2.04473  -0.33421
  2.14176  -0.31003
  2.23902  -0.28677
  2.33643  -0.26415
  2.43393  -0.24192
  2.53148  -0.21994
  2.62906  -0.19807
  2.72664  -0.17620
  2.82421  -0.15428
  2.92175  -0.13225
  3.01926  -0.11006
  3.11672  -0.08769
  3.21414  -0.06511
  3.31150  -0.04230
  3.40881  -0.01927
  3.50607   0.00401
  3.60326   0.02753
  3.70039   0.05131
  3.79747   0.07533
  3.89448   0.09960
  3.99142   0.12411
  4.08831   0.14887
  4.18514   0.17387
  4.28190   0.19910
  4.37860   0.22457
  4.47525   0.25026
  4.57183   0.27617
  4.66836   0.30231
  4.76482   0.32865
  4.86124   0.35520
  4.95759   0.38195
  5.05389   0.40891
ZONE T="3     4", I=  97, F=POINT
 -3.69115  -3.48509
 -3.60550  -3.43346
 -3.51996  -3.38168
 -3.43451  -3.32972
 -3.34917  -3.27760
 -3.26393  -3.22530
 -3.17880  -3.17284
 -3.09378  -3.12019
 -3.00887  -3.06737
 -2.92408  -3.01436
 -2.83939  -2.96117
 -2.75482  -2.90781
 -2.67037  -2.85426
 -2.58603  -2.80052
 -2.50181  -2.74661
 -2.41770  -2.69253
 -2.33370  -2.63827
 -2.24980  -2.58385
 -2.16601  -2.52928
 -2.08230  -2.47457
 -1.99867  -2.41973
 -1.91511  -2.36480
 -1.83160  -2.30980
 -1.74810  -2.25477
 -1.66459  -2.19976
 -1.58103  -2.14482
 -1.49737  -2.09004
 -1.41354  -2.03552
 -1.32946  -1.98140
 -1.24502  -1.92782
 -1.16009  -1.87502
 -1.07453  -1.82326
 -0.98815  -1.77288
 -0.90074  -1.72431
 -0.81208  -1.67806
 -0.72197  -1.63468
 -0.63030  -1.59473
 -0.53705  -1.55862
 -0.44236  -1.52647
 -0.34650  -1.49798
 -0.24983  -1.47241
 -0.15268  -1.44869
 -0.05538  -1.42562
  0.04181  -1.40205
  0.13861  -1.37697
  0.23478  -1.34957
  0.33008  -1.31925
  0.42425  -1.28562
  0.51708  -1.24845
  0.60840  -1.20769
  0.69808  -1.16344
  0.78609  -1.11596
  0.87249  -1.06562
  0.95751  -1.01297
  1.04148  -0.95867
  1.12491  -0.90354
  1.20842  -0.84852
  1.29267  -0.79466
  1.37828  -0.74297
  1.46566  -0.69434
  1.55496  -0.64934
  1.64609  -0.60816
  1.73877  -0.57062
  1.83271  -0.53632
  1.92759  -0.50474
  2.02318  -0.47536
  2.11928  -0.44772
  2.21576  -0.42141
  2.31250  -0.39609
  2.40943  -0.37152
  2.50650  -0.34747
  2.60365  -0.32378
  2.70086  -0.30033
  2.79810  -0.27700
  2.89536  -0.25372
  2.99261  -0.23043
  3.08984  -0.20708
  3.18705  -0.18363
  3.28423  -0.16004
  3.38137  -0.13630
  3.47847  -0.11239
  3.57553  -0.08830
  3.67253  -0.06402
  3.76949  -0.03953
  3.86640  -0.01484
  3.96325   0.01005
  4.06004   0.03516
  4.15679   0.06047
  4.25348   0.08599
  4.35011   0.11172
  4.44669   0.13765
  4.54321   0.16378
  4.63968   0.19012
